ID,Все 18+_TVR,Канал_ПЕРВЫЙ КАНАЛ,Канал_РЕН ТВ,Канал_РОССИЯ 1,Канал_СТС,Канал_ТНТ,day,year,month,hour,holidays
497,4.31,1,0,0,0,0,7,2018,11,22,1
498,3.44,1,0,0,0,0,7,2018,11,23,1
499,1.24,1,0,0,0,0,8,2018,11,0,1
500,0.87,1,0,0,0,0,8,2018,11,1,1
501,0.73,1,0,0,0,0,8,2018,11,2,1
502,0.38,1,0,0,0,0,8,2018,11,3,1
503,0.22,1,0,0,0,0,8,2018,11,4,1
504,0.4,0,0,1,0,0,7,2018,11,5,1
505,1.67,0,0,1,0,0,7,2018,11,6,1
506,1.33,0,0,1,0,0,7,2018,11,7,1
507,1.89,0,0,1,0,0,7,2018,11,8,1
508,1.93,0,0,1,0,0,7,2018,11,9,1
509,2.06,0,0,1,0,0,7,2018,11,10,1
510,2.68,0,0,1,0,0,7,2018,11,11,1
511,2.38,0,0,1,0,0,7,2018,11,12,1
512,2.21,0,0,1,0,0,7,2018,11,13,1
513,1.38,0,0,1,0,0,7,2018,11,14,1
514,1.2,0,0,1,0,0,7,2018,11,15,1
515,0.57,0,0,1,0,0,7,2018,11,16,1
516,2.21,0,0,1,0,0,7,2018,11,17,1
517,3.51,0,0,1,0,0,7,2018,11,18,1
518,5.04,0,0,1,0,0,7,2018,11,19,1
519,6.04,0,0,1,0,0,7,2018,11,20,1
520,8.52,0,0,1,0,0,7,2018,11,21,1
521,10.08,0,0,1,0,0,7,2018,11,22,1
522,4.95,0,0,1,0,0,7,2018,11,23,1
523,2.44,0,0,1,0,0,8,2018,11,0,1
524,1.58,0,0,1,0,0,8,2018,11,1,1
525,0.83,0,0,1,0,0,8,2018,11,2,1
526,0.51,0,0,1,0,0,8,2018,11,3,1
527,0.14,0,0,1,0,0,8,2018,11,4,1
528,0.0,0,0,0,1,0,7,2018,11,5,1
529,0.15,0,0,0,1,0,7,2018,11,6,1
530,0.14,0,0,0,1,0,7,2018,11,7,1
531,0.03,0,0,0,1,0,7,2018,11,8,1
532,0.04,0,0,0,1,0,7,2018,11,9,1
533,0.05,0,0,0,1,0,7,2018,11,10,1
534,0.43,0,0,0,1,0,7,2018,11,11,1
535,0.4,0,0,0,1,0,7,2018,11,12,1
536,0.63,0,0,0,1,0,7,2018,11,13,1
537,0.32,0,0,0,1,0,7,2018,11,14,1
538,0.21,0,0,0,1,0,7,2018,11,15,1
539,0.04,0,0,0,1,0,7,2018,11,16,1
540,0.01,0,0,0,1,0,7,2018,11,17,1
541,0.47,0,0,0,1,0,7,2018,11,18,1
542,0.59,0,0,0,1,0,7,2018,11,19,1
543,1.52,0,0,0,1,0,7,2018,11,20,1
544,2.08,0,0,0,1,0,7,2018,11,21,1
545,1.89,0,0,0,1,0,7,2018,11,22,1
546,1.44,0,0,0,1,0,7,2018,11,23,1
547,1.41,0,0,0,1,0,8,2018,11,0,1
548,0.16,0,0,0,1,0,8,2018,11,1,1
549,0.01,0,0,0,1,0,8,2018,11,2,1
550,0.02,0,0,0,1,0,8,2018,11,3,1
551,0.0,0,0,0,1,0,8,2018,11,4,1
552,0.19,0,1,0,0,0,7,2018,11,5,1
553,0.45,0,1,0,0,0,7,2018,11,6,1
554,0.39,0,1,0,0,0,7,2018,11,7,1
555,0.56,0,1,0,0,0,7,2018,11,8,1
556,0.66,0,1,0,0,0,7,2018,11,9,1
557,0.38,0,1,0,0,0,7,2018,11,10,1
558,0.52,0,1,0,0,0,7,2018,11,11,1
559,0.57,0,1,0,0,0,7,2018,11,12,1
560,1.0,0,1,0,0,0,7,2018,11,13,1
561,1.57,0,1,0,0,0,7,2018,11,14,1
562,1.38,0,1,0,0,0,7,2018,11,15,1
563,1.05,0,1,0,0,0,7,2018,11,16,1
564,1.86,0,1,0,0,0,7,2018,11,17,1
565,2.14,0,1,0,0,0,7,2018,11,18,1
566,1.25,0,1,0,0,0,7,2018,11,19,1
567,1.44,0,1,0,0,0,7,2018,11,20,1
568,1.8,0,1,0,0,0,7,2018,11,21,1
569,1.06,0,1,0,0,0,7,2018,11,22,1
570,1.52,0,1,0,0,0,7,2018,11,23,1
571,1.11,0,1,0,0,0,8,2018,11,0,1
572,0.46,0,1,0,0,0,8,2018,11,1,1
573,0.22,0,1,0,0,0,8,2018,11,2,1
574,0.23,0,1,0,0,0,8,2018,11,3,1
575,0.62,0,1,0,0,0,8,2018,11,4,1
576,0.2,0,0,0,0,1,7,2018,11,5,1
577,0.11,0,0,0,0,1,7,2018,11,6,1
578,0.09,0,0,0,0,1,7,2018,11,7,1
579,0.13,0,0,0,0,1,7,2018,11,8,1
580,0.56,0,0,0,0,1,7,2018,11,9,1
581,0.77,0,0,0,0,1,7,2018,11,10,1
582,0.75,0,0,0,0,1,7,2018,11,11,1
583,0.63,0,0,0,0,1,7,2018,11,12,1
584,0.35,0,0,0,0,1,7,2018,11,13,1
585,0.17,0,0,0,0,1,7,2018,11,14,1
586,0.41,0,0,0,0,1,7,2018,11,15,1
587,0.4,0,0,0,0,1,7,2018,11,16,1
588,0.57,0,0,0,0,1,7,2018,11,17,1
589,0.63,0,0,0,0,1,7,2018,11,18,1
590,1.24,0,0,0,0,1,7,2018,11,19,1
591,2.28,0,0,0,0,1,7,2018,11,20,1
592,1.63,0,0,0,0,1,7,2018,11,21,1
593,1.28,0,0,0,0,1,7,2018,11,22,1
594,0.79,0,0,0,0,1,7,2018,11,23,1
595,0.6,0,0,0,0,1,8,2018,11,0,1
596,0.16,0,0,0,0,1,8,2018,11,1,1
597,0.04,0,0,0,0,1,8,2018,11,2,1
598,0.0,0,0,0,0,1,8,2018,11,3,1
599,0.14,0,0,0,0,1,8,2018,11,4,1
600,0.26,1,0,0,0,0,8,2018,11,5,1
601,0.99,1,0,0,0,0,8,2018,11,6,1
602,1.49,1,0,0,0,0,8,2018,11,7,1
603,1.58,1,0,0,0,0,8,2018,11,8,1
604,1.3,1,0,0,0,0,8,2018,11,9,1
605,1.38,1,0,0,0,0,8,2018,11,10,1
606,1.42,1,0,0,0,0,8,2018,11,11,1
607,2.0,1,0,0,0,0,8,2018,11,12,1
608,1.56,1,0,0,0,0,8,2018,11,13,1
609,2.21,1,0,0,0,0,8,2018,11,14,1
610,1.71,1,0,0,0,0,8,2018,11,15,1
611,2.78,1,0,0,0,0,8,2018,11,16,1
612,3.51,1,0,0,0,0,8,2018,11,17,1
613,4.27,1,0,0,0,0,8,2018,11,18,1
614,5.82,1,0,0,0,0,8,2018,11,19,1
615,5.4,1,0,0,0,0,8,2018,11,20,1
616,5.01,1,0,0,0,0,8,2018,11,21,1
617,4.11,1,0,0,0,0,8,2018,11,22,1
618,3.15,1,0,0,0,0,8,2018,11,23,1
619,0.39,0,0,1,0,0,8,2018,11,5,1
620,1.59,0,0,1,0,0,8,2018,11,6,1
621,1.42,0,0,1,0,0,8,2018,11,7,1
622,2.22,0,0,1,0,0,8,2018,11,8,1
623,1.6,0,0,1,0,0,8,2018,11,9,1
624,2.24,0,0,1,0,0,8,2018,11,10,1
625,2.55,0,0,1,0,0,8,2018,11,11,1
626,2.59,0,0,1,0,0,8,2018,11,12,1
627,2.78,0,0,1,0,0,8,2018,11,13,1
628,2.27,0,0,1,0,0,8,2018,11,14,1
629,1.06,0,0,1,0,0,8,2018,11,15,1
630,1.08,0,0,1,0,0,8,2018,11,16,1
631,2.0,0,0,1,0,0,8,2018,11,17,1
632,3.59,0,0,1,0,0,8,2018,11,18,1
633,4.53,0,0,1,0,0,8,2018,11,19,1
634,6.35,0,0,1,0,0,8,2018,11,20,1
635,9.53,0,0,1,0,0,8,2018,11,21,1
636,9.64,0,0,1,0,0,8,2018,11,22,1
637,5.97,0,0,1,0,0,8,2018,11,23,1
638,0.01,0,0,0,1,0,8,2018,11,5,1
639,0.1,0,0,0,1,0,8,2018,11,6,1
640,0.21,0,0,0,1,0,8,2018,11,7,1
641,0.55,0,0,0,1,0,8,2018,11,8,1
642,0.62,0,0,0,1,0,8,2018,11,9,1
643,0.74,0,0,0,1,0,8,2018,11,10,1
644,0.33,0,0,0,1,0,8,2018,11,11,1
645,0.35,0,0,0,1,0,8,2018,11,12,1
646,0.53,0,0,0,1,0,8,2018,11,13,1
647,0.44,0,0,0,1,0,8,2018,11,14,1
648,0.59,0,0,0,1,0,8,2018,11,15,1
649,0.6,0,0,0,1,0,8,2018,11,16,1
650,0.43,0,0,0,1,0,8,2018,11,17,1
651,0.16,0,0,0,1,0,8,2018,11,18,1
652,0.37,0,0,0,1,0,8,2018,11,19,1
653,1.69,0,0,0,1,0,8,2018,11,20,1
654,1.92,0,0,0,1,0,8,2018,11,21,1
655,2.26,0,0,0,1,0,8,2018,11,22,1
656,1.89,0,0,0,1,0,8,2018,11,23,1
657,0.52,0,1,0,0,0,8,2018,11,5,1
658,0.32,0,1,0,0,0,8,2018,11,6,1
659,0.3,0,1,0,0,0,8,2018,11,7,1
660,0.91,0,1,0,0,0,8,2018,11,8,1
661,0.79,0,1,0,0,0,8,2018,11,9,1
662,1.09,0,1,0,0,0,8,2018,11,10,1
663,0.65,0,1,0,0,0,8,2018,11,11,1
664,0.8,0,1,0,0,0,8,2018,11,12,1
665,1.19,0,1,0,0,0,8,2018,11,13,1
666,0.74,0,1,0,0,0,8,2018,11,14,1
667,0.52,0,1,0,0,0,8,2018,11,15,1
668,0.46,0,1,0,0,0,8,2018,11,16,1
669,0.99,0,1,0,0,0,8,2018,11,17,1
670,1.48,0,1,0,0,0,8,2018,11,18,1
671,2.14,0,1,0,0,0,8,2018,11,19,1
672,1.13,0,1,0,0,0,8,2018,11,20,1
673,1.16,0,1,0,0,0,8,2018,11,21,1
674,1.41,0,1,0,0,0,8,2018,11,22,1
675,1.49,0,1,0,0,0,8,2018,11,23,1
676,0.17,0,0,0,0,1,8,2018,11,5,1
677,0.13,0,0,0,0,1,8,2018,11,6,1
678,0.08,0,0,0,0,1,8,2018,11,7,1
679,0.25,0,0,0,0,1,8,2018,11,8,1
680,0.32,0,0,0,0,1,8,2018,11,9,1
681,0.89,0,0,0,0,1,8,2018,11,10,1
682,0.82,0,0,0,0,1,8,2018,11,11,1
683,0.69,0,0,0,0,1,8,2018,11,12,1
684,0.57,0,0,0,0,1,8,2018,11,13,1
685,0.55,0,0,0,0,1,8,2018,11,14,1
686,0.88,0,0,0,0,1,8,2018,11,15,1
687,0.77,0,0,0,0,1,8,2018,11,16,1
688,0.71,0,0,0,0,1,8,2018,11,17,1
689,0.77,0,0,0,0,1,8,2018,11,18,1
690,0.99,0,0,0,0,1,8,2018,11,19,1
691,1.24,0,0,0,0,1,8,2018,11,20,1
692,0.49,0,0,0,0,1,8,2018,11,21,1
693,0.86,0,0,0,0,1,8,2018,11,22,1
694,1.03,0,0,0,0,1,8,2018,11,23,1
695,1.88,1,0,0,0,0,10,2018,11,0,1
696,0.43,1,0,0,0,0,10,2018,11,1,1
697,0.31,1,0,0,0,0,10,2018,11,2,1
698,0.27,1,0,0,0,0,10,2018,11,3,1
699,0.06,1,0,0,0,0,10,2018,11,4,1
700,2.4,0,0,1,0,0,10,2018,11,0,1
701,1.07,0,0,1,0,0,10,2018,11,1,1
702,0.48,0,0,1,0,0,10,2018,11,2,1
703,0.38,0,0,1,0,0,10,2018,11,3,1
704,0.38,0,0,1,0,0,10,2018,11,4,1
705,0.78,0,0,0,1,0,10,2018,11,0,1
706,0.63,0,0,0,1,0,10,2018,11,1,1
707,0.47,0,0,0,1,0,10,2018,11,2,1
708,0.3,0,0,0,1,0,10,2018,11,3,1
709,0.3,0,0,0,1,0,10,2018,11,4,1
710,1.01,0,1,0,0,0,10,2018,11,0,1
711,0.44,0,1,0,0,0,10,2018,11,1,1
712,0.22,0,1,0,0,0,10,2018,11,2,1
713,0.29,0,1,0,0,0,10,2018,11,3,1
714,0.17,0,1,0,0,0,10,2018,11,4,1
715,1.03,0,0,0,0,1,10,2018,11,0,1
716,0.38,0,0,0,0,1,10,2018,11,1,1
717,0.26,0,0,0,0,1,10,2018,11,2,1
718,0.32,0,0,0,0,1,10,2018,11,3,1
719,0.31,0,0,0,0,1,10,2018,11,4,1
720,0.17,1,0,0,0,0,10,2018,11,5,1
721,0.21,1,0,0,0,0,10,2018,11,6,1
722,0.33,1,0,0,0,0,10,2018,11,7,1
723,0.51,1,0,0,0,0,10,2018,11,8,1
724,0.89,1,0,0,0,0,10,2018,11,9,1
725,2.39,1,0,0,0,0,10,2018,11,10,1
726,3.25,1,0,0,0,0,10,2018,11,11,1
727,2.23,1,0,0,0,0,10,2018,11,12,1
728,2.12,1,0,0,0,0,10,2018,11,13,1
729,2.44,1,0,0,0,0,10,2018,11,14,1
730,2.06,1,0,0,0,0,10,2018,11,15,1
731,2.52,1,0,0,0,0,10,2018,11,16,1
732,2.75,1,0,0,0,0,10,2018,11,17,1
733,3.17,1,0,0,0,0,10,2018,11,18,1
734,3.46,1,0,0,0,0,10,2018,11,19,1
735,5.09,1,0,0,0,0,10,2018,11,20,1
736,5.15,1,0,0,0,0,10,2018,11,21,1
737,4.83,1,0,0,0,0,10,2018,11,22,1
738,4.24,1,0,0,0,0,10,2018,11,23,1
739,2.95,1,0,0,0,0,11,2018,11,0,1
740,0.88,1,0,0,0,0,11,2018,11,1,1
741,0.59,1,0,0,0,0,11,2018,11,2,1
742,0.54,1,0,0,0,0,11,2018,11,3,1
743,0.33,1,0,0,0,0,11,2018,11,4,1
744,0.36,0,0,1,0,0,10,2018,11,5,1
745,0.63,0,0,1,0,0,10,2018,11,6,1
746,0.98,0,0,1,0,0,10,2018,11,7,1
747,1.58,0,0,1,0,0,10,2018,11,8,1
748,1.88,0,0,1,0,0,10,2018,11,9,1
749,1.75,0,0,1,0,0,10,2018,11,10,1
750,1.76,0,0,1,0,0,10,2018,11,11,1
751,2.0,0,0,1,0,0,10,2018,11,12,1
752,1.54,0,0,1,0,0,10,2018,11,13,1
753,1.91,0,0,1,0,0,10,2018,11,14,1
754,1.06,0,0,1,0,0,10,2018,11,15,1
755,0.72,0,0,1,0,0,10,2018,11,16,1
756,1.02,0,0,1,0,0,10,2018,11,17,1
757,1.93,0,0,1,0,0,10,2018,11,18,1
758,1.87,0,0,1,0,0,10,2018,11,19,1
759,2.61,0,0,1,0,0,10,2018,11,20,1
760,2.87,0,0,1,0,0,10,2018,11,21,1
761,2.67,0,0,1,0,0,10,2018,11,22,1
762,2.6,0,0,1,0,0,10,2018,11,23,1
763,2.43,0,0,1,0,0,11,2018,11,0,1
764,2.02,0,0,1,0,0,11,2018,11,1,1
765,1.36,0,0,1,0,0,11,2018,11,2,1
766,0.45,0,0,1,0,0,11,2018,11,3,1
767,0.02,0,0,1,0,0,11,2018,11,4,1
768,0.25,0,0,0,1,0,10,2018,11,5,1
769,0.21,0,0,0,1,0,10,2018,11,6,1
770,0.0,0,0,0,1,0,10,2018,11,7,1
771,0.23,0,0,0,1,0,10,2018,11,8,1
772,0.66,0,0,0,1,0,10,2018,11,9,1
773,0.75,0,0,0,1,0,10,2018,11,10,1
774,0.75,0,0,0,1,0,10,2018,11,11,1
775,1.35,0,0,0,1,0,10,2018,11,12,1
776,1.14,0,0,0,1,0,10,2018,11,13,1
777,1.07,0,0,0,1,0,10,2018,11,14,1
778,1.33,0,0,0,1,0,10,2018,11,15,1
779,0.63,0,0,0,1,0,10,2018,11,16,1
780,0.79,0,0,0,1,0,10,2018,11,17,1
781,1.0,0,0,0,1,0,10,2018,11,18,1
782,2.01,0,0,0,1,0,10,2018,11,19,1
783,2.62,0,0,0,1,0,10,2018,11,20,1
784,2.87,0,0,0,1,0,10,2018,11,21,1
785,3.2,0,0,0,1,0,10,2018,11,22,1
786,2.87,0,0,0,1,0,10,2018,11,23,1
787,2.91,0,0,0,1,0,11,2018,11,0,1
788,1.69,0,0,0,1,0,11,2018,11,1,1
789,0.28,0,0,0,1,0,11,2018,11,2,1
790,0.14,0,0,0,1,0,11,2018,11,3,1
791,0.09,0,0,0,1,0,11,2018,11,4,1
792,0.31,0,1,0,0,0,10,2018,11,5,1
793,0.54,0,1,0,0,0,10,2018,11,6,1
794,0.27,0,1,0,0,0,10,2018,11,7,1
795,0.71,0,1,0,0,0,10,2018,11,8,1
796,0.48,0,1,0,0,0,10,2018,11,9,1
797,0.49,0,1,0,0,0,10,2018,11,10,1
798,0.72,0,1,0,0,0,10,2018,11,11,1
799,1.53,0,1,0,0,0,10,2018,11,12,1
800,1.39,0,1,0,0,0,10,2018,11,13,1
801,1.34,0,1,0,0,0,10,2018,11,14,1
802,1.04,0,1,0,0,0,10,2018,11,15,1
803,1.23,0,1,0,0,0,10,2018,11,16,1
804,1.58,0,1,0,0,0,10,2018,11,17,1
805,1.56,0,1,0,0,0,10,2018,11,18,1
806,1.37,0,1,0,0,0,10,2018,11,19,1
807,1.33,0,1,0,0,0,10,2018,11,20,1
808,1.66,0,1,0,0,0,10,2018,11,21,1
809,1.64,0,1,0,0,0,10,2018,11,22,1
810,1.44,0,1,0,0,0,10,2018,11,23,1
811,0.87,0,1,0,0,0,11,2018,11,0,1
812,1.79,0,1,0,0,0,11,2018,11,1,1
813,0.78,0,1,0,0,0,11,2018,11,2,1
814,0.37,0,1,0,0,0,11,2018,11,3,1
815,0.2,0,1,0,0,0,11,2018,11,4,1
816,0.48,0,0,0,0,1,10,2018,11,5,1
817,0.47,0,0,0,0,1,10,2018,11,6,1
818,0.21,0,0,0,0,1,10,2018,11,7,1
819,0.06,0,0,0,0,1,10,2018,11,8,1
820,0.78,0,0,0,0,1,10,2018,11,9,1
821,1.03,0,0,0,0,1,10,2018,11,10,1
822,0.66,0,0,0,0,1,10,2018,11,11,1
823,1.45,0,0,0,0,1,10,2018,11,12,1
824,1.12,0,0,0,0,1,10,2018,11,13,1
825,1.11,0,0,0,0,1,10,2018,11,14,1
826,0.94,0,0,0,0,1,10,2018,11,15,1
827,1.11,0,0,0,0,1,10,2018,11,16,1
828,1.03,0,0,0,0,1,10,2018,11,17,1
829,0.87,0,0,0,0,1,10,2018,11,18,1
830,2.11,0,0,0,0,1,10,2018,11,19,1
831,2.84,0,0,0,0,1,10,2018,11,20,1
832,2.45,0,0,0,0,1,10,2018,11,21,1
833,3.05,0,0,0,0,1,10,2018,11,22,1
834,1.01,0,0,0,0,1,10,2018,11,23,1
835,0.93,0,0,0,0,1,11,2018,11,0,1
836,0.18,0,0,0,0,1,11,2018,11,1,1
837,0.12,0,0,0,0,1,11,2018,11,2,1
838,0.0,0,0,0,0,1,11,2018,11,3,1
839,0.07,0,0,0,0,1,11,2018,11,4,1
840,0.19,1,0,0,0,0,11,2018,11,5,1
841,0.02,1,0,0,0,0,11,2018,11,6,1
842,0.12,1,0,0,0,0,11,2018,11,7,1
843,0.48,1,0,0,0,0,11,2018,11,8,1
844,1.17,1,0,0,0,0,11,2018,11,9,1
845,1.5,1,0,0,0,0,11,2018,11,10,1
846,2.52,1,0,0,0,0,11,2018,11,11,1
847,3.14,1,0,0,0,0,11,2018,11,12,1
848,2.66,1,0,0,0,0,11,2018,11,13,1
849,3.09,1,0,0,0,0,11,2018,11,14,1
850,1.43,1,0,0,0,0,11,2018,11,15,1
851,1.61,1,0,0,0,0,11,2018,11,16,1
852,1.38,1,0,0,0,0,11,2018,11,17,1
853,2.89,1,0,0,0,0,11,2018,11,18,1
854,4.05,1,0,0,0,0,11,2018,11,19,1
855,4.68,1,0,0,0,0,11,2018,11,20,1
856,2.08,1,0,0,0,0,11,2018,11,21,1
857,2.43,1,0,0,0,0,11,2018,11,22,1
858,3.91,1,0,0,0,0,11,2018,11,23,1
859,3.2,1,0,0,0,0,12,2018,11,0,0
860,1.51,1,0,0,0,0,12,2018,11,1,0
861,0.97,1,0,0,0,0,12,2018,11,2,0
862,0.5,1,0,0,0,0,12,2018,11,3,0
863,0.26,1,0,0,0,0,12,2018,11,4,0
864,0.0,0,0,1,0,0,11,2018,11,5,1
865,0.07,0,0,1,0,0,11,2018,11,6,1
866,0.25,0,0,1,0,0,11,2018,11,7,1
867,0.59,0,0,1,0,0,11,2018,11,8,1
868,1.63,0,0,1,0,0,11,2018,11,9,1
869,1.51,0,0,1,0,0,11,2018,11,10,1
870,2.12,0,0,1,0,0,11,2018,11,11,1
871,1.81,0,0,1,0,0,11,2018,11,12,1
872,1.44,0,0,1,0,0,11,2018,11,13,1
873,2.7,0,0,1,0,0,11,2018,11,14,1
874,3.04,0,0,1,0,0,11,2018,11,15,1
875,3.34,0,0,1,0,0,11,2018,11,16,1
876,4.11,0,0,1,0,0,11,2018,11,17,1
877,4.65,0,0,1,0,0,11,2018,11,18,1
878,3.8,0,0,1,0,0,11,2018,11,19,1
879,5.64,0,0,1,0,0,11,2018,11,20,1
880,6.52,0,0,1,0,0,11,2018,11,21,1
881,5.65,0,0,1,0,0,11,2018,11,22,1
882,4.25,0,0,1,0,0,11,2018,11,23,1
883,3.0,0,0,1,0,0,12,2018,11,0,0
884,0.55,0,0,1,0,0,12,2018,11,1,0
885,0.15,0,0,1,0,0,12,2018,11,2,0
886,0.03,0,0,1,0,0,12,2018,11,3,0
887,0.0,0,0,1,0,0,12,2018,11,4,0
888,0.11,0,0,0,1,0,11,2018,11,5,1
889,0.38,0,0,0,1,0,11,2018,11,6,1
890,0.11,0,0,0,1,0,11,2018,11,7,1
891,0.09,0,0,0,1,0,11,2018,11,8,1
892,0.21,0,0,0,1,0,11,2018,11,9,1
893,0.6,0,0,0,1,0,11,2018,11,10,1
894,0.47,0,0,0,1,0,11,2018,11,11,1
895,1.02,0,0,0,1,0,11,2018,11,12,1
896,1.49,0,0,0,1,0,11,2018,11,13,1
897,2.35,0,0,0,1,0,11,2018,11,14,1
898,1.94,0,0,0,1,0,11,2018,11,15,1
899,2.17,0,0,0,1,0,11,2018,11,16,1
900,2.68,0,0,0,1,0,11,2018,11,17,1
901,3.2,0,0,0,1,0,11,2018,11,18,1
902,2.87,0,0,0,1,0,11,2018,11,19,1
903,3.64,0,0,0,1,0,11,2018,11,20,1
904,4.3,0,0,0,1,0,11,2018,11,21,1
905,5.65,0,0,0,1,0,11,2018,11,22,1
906,4.86,0,0,0,1,0,11,2018,11,23,1
907,2.25,0,0,0,1,0,12,2018,11,0,0
908,0.63,0,0,0,1,0,12,2018,11,1,0
909,0.07,0,0,0,1,0,12,2018,11,2,0
910,0.0,0,0,0,1,0,12,2018,11,3,0
911,0.0,0,0,0,1,0,12,2018,11,4,0
912,0.46,0,1,0,0,0,11,2018,11,5,1
913,0.51,0,1,0,0,0,11,2018,11,6,1
914,0.69,0,1,0,0,0,11,2018,11,7,1
915,1.14,0,1,0,0,0,11,2018,11,8,1
916,1.38,0,1,0,0,0,11,2018,11,9,1
917,1.21,0,1,0,0,0,11,2018,11,10,1
918,1.35,0,1,0,0,0,11,2018,11,11,1
919,1.13,0,1,0,0,0,11,2018,11,12,1
920,2.21,0,1,0,0,0,11,2018,11,13,1
921,2.61,0,1,0,0,0,11,2018,11,14,1
922,2.33,0,1,0,0,0,11,2018,11,15,1
923,2.44,0,1,0,0,0,11,2018,11,16,1
924,2.66,0,1,0,0,0,11,2018,11,17,1
925,2.51,0,1,0,0,0,11,2018,11,18,1
926,2.54,0,1,0,0,0,11,2018,11,19,1
927,3.05,0,1,0,0,0,11,2018,11,20,1
928,3.5,0,1,0,0,0,11,2018,11,21,1
929,3.64,0,1,0,0,0,11,2018,11,22,1
930,1.45,0,1,0,0,0,11,2018,11,23,1
931,0.75,0,1,0,0,0,12,2018,11,0,0
932,0.86,0,1,0,0,0,12,2018,11,1,0
933,0.61,0,1,0,0,0,12,2018,11,2,0
934,0.46,0,1,0,0,0,12,2018,11,3,0
935,0.32,0,1,0,0,0,12,2018,11,4,0
936,0.19,0,0,0,0,1,11,2018,11,5,1
937,0.03,0,0,0,0,1,11,2018,11,6,1
938,0.03,0,0,0,0,1,11,2018,11,7,1
939,0.16,0,0,0,0,1,11,2018,11,8,1
940,0.45,0,0,0,0,1,11,2018,11,9,1
941,0.9,0,0,0,0,1,11,2018,11,10,1
942,0.48,0,0,0,0,1,11,2018,11,11,1
943,0.15,0,0,0,0,1,11,2018,11,12,1
944,0.22,0,0,0,0,1,11,2018,11,13,1
945,0.78,0,0,0,0,1,11,2018,11,14,1
946,1.0,0,0,0,0,1,11,2018,11,15,1
947,0.76,0,0,0,0,1,11,2018,11,16,1
948,0.85,0,0,0,0,1,11,2018,11,17,1
949,1.44,0,0,0,0,1,11,2018,11,18,1
950,1.47,0,0,0,0,1,11,2018,11,19,1
951,2.06,0,0,0,0,1,11,2018,11,20,1
952,1.99,0,0,0,0,1,11,2018,11,21,1
953,1.17,0,0,0,0,1,11,2018,11,22,1
954,0.74,0,0,0,0,1,11,2018,11,23,1
955,1.27,0,0,0,0,1,12,2018,11,0,0
956,0.72,0,0,0,0,1,12,2018,11,1,0
957,0.27,0,0,0,0,1,12,2018,11,2,0
958,0.0,0,0,0,0,1,12,2018,11,3,0
959,0.0,0,0,0,0,1,12,2018,11,4,0
960,0.5,1,0,0,0,0,12,2018,11,5,0
961,0.83,1,0,0,0,0,12,2018,11,6,0
962,1.43,1,0,0,0,0,12,2018,11,7,0
963,1.22,1,0,0,0,0,12,2018,11,8,0
964,1.73,1,0,0,0,0,12,2018,11,9,0
965,1.75,1,0,0,0,0,12,2018,11,10,0
966,1.76,1,0,0,0,0,12,2018,11,11,0
967,2.6,1,0,0,0,0,12,2018,11,12,0
968,2.35,1,0,0,0,0,12,2018,11,13,0
969,3.44,1,0,0,0,0,12,2018,11,14,0
970,1.92,1,0,0,0,0,12,2018,11,15,0
971,1.82,1,0,0,0,0,12,2018,11,16,0
972,1.93,1,0,0,0,0,12,2018,11,17,0
973,3.61,1,0,0,0,0,12,2018,11,18,0
974,4.76,1,0,0,0,0,12,2018,11,19,0
975,4.97,1,0,0,0,0,12,2018,11,20,0
976,4.84,1,0,0,0,0,12,2018,11,21,0
977,2.93,1,0,0,0,0,12,2018,11,22,0
978,1.53,1,0,0,0,0,12,2018,11,23,0
979,1.23,1,0,0,0,0,13,2018,11,0,0
980,0.52,1,0,0,0,0,13,2018,11,1,0
981,0.11,1,0,0,0,0,13,2018,11,2,0
982,0.09,1,0,0,0,0,13,2018,11,3,0
983,0.15,1,0,0,0,0,13,2018,11,4,0
984,0.26,0,0,1,0,0,12,2018,11,5,0
985,1.51,0,0,1,0,0,12,2018,11,6,0
986,1.5,0,0,1,0,0,12,2018,11,7,0
987,1.54,0,0,1,0,0,12,2018,11,8,0
988,1.39,0,0,1,0,0,12,2018,11,9,0
989,2.32,0,0,1,0,0,12,2018,11,10,0
990,2.87,0,0,1,0,0,12,2018,11,11,0
991,2.02,0,0,1,0,0,12,2018,11,12,0
992,2.86,0,0,1,0,0,12,2018,11,13,0
993,1.96,0,0,1,0,0,12,2018,11,14,0
994,1.42,0,0,1,0,0,12,2018,11,15,0
995,1.29,0,0,1,0,0,12,2018,11,16,0
996,1.9,0,0,1,0,0,12,2018,11,17,0
997,3.3,0,0,1,0,0,12,2018,11,18,0
998,5.82,0,0,1,0,0,12,2018,11,19,0
999,5.72,0,0,1,0,0,12,2018,11,20,0
1000,7.45,0,0,1,0,0,12,2018,11,21,0
1001,7.86,0,0,1,0,0,12,2018,11,22,0
1002,6.96,0,0,1,0,0,12,2018,11,23,0
1003,4.29,0,0,1,0,0,13,2018,11,0,0
1004,2.45,0,0,1,0,0,13,2018,11,1,0
1005,1.69,0,0,1,0,0,13,2018,11,2,0
1006,0.69,0,0,1,0,0,13,2018,11,3,0
1007,0.28,0,0,1,0,0,13,2018,11,4,0
1008,0.01,0,0,0,1,0,12,2018,11,5,0
1009,0.15,0,0,0,1,0,12,2018,11,6,0
1010,0.05,0,0,0,1,0,12,2018,11,7,0
